Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Machine Failure(2),Machine Failure
0.08032596041909201,0.7678571428571428,0.6798418972332015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3999999999999968,1.0,1
0.291036088474971,0.34203296703296704,0.7114624505928854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4222222222222243,1.0,1
0.14202561117578583,0.7376373626373626,0.06324110671936758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4888888888888925,1.0,1
0.18218859138533183,0.4766483516483517,0.7154150197628458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.622222222222216,1.0,1
0.14260768335273577,0.6620879120879121,0.35968379446640314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6000000000000023,1.0,1
0.21944121071012812,0.5453296703296703,0.6324110671936758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8444444444444357,1.0,1
0.15715948777648436,0.5892857142857143,0.16205533596837943,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8666666666666627,1.0,1
0.9854481955762514,0.010989010989010992,0.5652173913043478,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5777777777777873,1.0,1
0.1670547147846333,0.5151098901098901,0.8221343873517786,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5555555555555483,1.0,1
0.06635622817229336,0.7815934065934066,0.8537549407114624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4888888888888925,1.0,1
0.14202561117578583,0.6662087912087912,0.8616600790513833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4888888888888925,1.0,1
0.15424912689173464,0.8035714285714285,0.07905138339920947,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5111111111111195,1.0,1
0.878928987194412,0.09478021978021976,0.33992094861660077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000023,1.0,1
0.14726426076833532,0.7815934065934066,0.4703557312252964,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000023,1.0,1
0.10477299185098954,0.7554945054945054,0.7984189723320158,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5777777777777753,1.0,1
0.11292200232828875,0.7280219780219779,0.8537549407114624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6000000000000023,1.0,1
0.13795110593713622,0.7197802197802198,0.8616600790513833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6000000000000023,1.0,1
0.14668218859138538,0.8255494505494505,0.07509881422924901,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555483,1.0,1
0.11932479627473813,0.7266483516483516,0.8023715415019762,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7111111111111117,1.0,1
0.8125727590221187,0.12362637362637365,0.5019762845849802,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7111111111111117,1.0,1
0.13445867287543656,0.7925824175824175,0.24110671936758893,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777808,1.0,1
0.9930151338766008,0.005494505494505503,0.46640316205533594,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8222222222222215,1.0,1
0.1938300349243307,0.6318681318681317,0.8774703557312252,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9777777777777725,1.0,1
0.09778812572759032,0.9313186813186812,0.12252964426877469,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9555555555555584,1.0,1
0.07043073341094297,0.7994505494505494,0.7865612648221343,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8222222222222215,1.0,1
0.9691501746216532,0.02472527472527472,0.8418972332015809,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7555555555555533,1.0,1
0.03899883585564612,0.9945054945054945,0.3517786561264822,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6444444444444435,1.0,1
0.6414435389988359,0.14835164835164832,0.5889328063241106,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6444444444444435,1.0,1
0.11874272409778819,0.7115384615384616,0.849802371541502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6444444444444435,1.0,1
0.08789289871944128,0.885989010989011,0.09486166007905138,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7333333333333258,1.0,1
0.12630966239813746,0.7225274725274724,0.7984189723320158,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7111111111111117,1.0,1
0.2217694994179279,0.43956043956043955,0.8142292490118577,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7333333333333387,1.0,1
0.9039580908032597,0.07554945054945057,0.07114624505928853,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666666666671,1.0,1
0.1268917345750874,0.8035714285714285,0.3952569169960474,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7777777777777675,1.0,1
0.052386495925494825,0.8956043956043955,0.4150197628458498,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7777777777777808,1.0,1
0.07450523864959258,0.8969780219780219,0.6047430830039525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7333333333333258,1.0,1
0.08614668218859145,0.7884615384615384,0.7905138339920948,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7111111111111117,1.0,1
0.1350407450523865,0.7321428571428571,0.7984189723320158,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7333333333333387,1.0,1
0.11292200232828875,0.6689560439560439,0.8418972332015809,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7777777777777808,1.0,1
0.5733410942956928,0.15796703296703296,0.38735177865612647,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777808,1.0,1
0.11466821885913858,0.6222527472527473,0.8932806324110671,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8444444444444357,1.0,1
0.11816065192083824,0.6868131868131867,0.901185770750988,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8444444444444357,1.0,1
0.9132712456344586,0.0686813186813187,0.5612648221343873,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8222222222222215,1.0,1
0.1082654249126892,0.6799450549450549,0.8379446640316205,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7777777777777808,1.0,1
0.18102444703143195,0.7513736263736264,0.6956521739130435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6888888888888847,1.0,1
0.15192083818393487,0.4656593406593407,0.8695652173913043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6444444444444435,1.0,1
0.08265424912689179,0.7857142857142857,0.7470355731225296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5777777777777753,1.0,1
0.11466821885913858,0.6744505494505494,0.8616600790513833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5777777777777753,1.0,1
0.2537834691501747,0.4436813186813187,0.8893280632411067,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4222222222222243,1.0,1
0.19965075669383003,0.37362637362637363,0.826086956521739,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4000000000000097,1.0,1
1.0,0.0,0.225296442687747,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.46666666666666545,1.0,1
0.08440046565774162,0.8722527472527472,0.26482213438735175,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.46666666666666545,1.0,1
0.8143189755529686,0.12362637362637365,0.49407114624505927,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444384,1.0,1
0.09254947613504083,0.7857142857142857,0.7351778656126482,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4222222222222243,1.0,1
0.1443538998835856,0.47252747252747257,0.7826086956521738,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44444444444445175,1.0,1
0.0774155995343423,0.8585164835164835,0.1660079051383399,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.46666666666666545,1.0,1
0.12922002328288718,0.7554945054945054,0.7707509881422925,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5111111111111066,1.0,1
0.052386495925494825,0.9010989010989011,0.4703557312252964,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444384,1.0,1
0.40686845168800934,0.2692307692307692,0.8893280632411067,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4444444444444384,1.0,1
0.8038416763678696,0.12637362637362637,0.7075098814229248,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.35555555555555607,1.0,1
0.2176949941792783,0.4629120879120879,0.8023715415019762,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333332904,1.0,1
0.1618160651920839,0.8118131868131867,0.5296442687747035,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3777777777777831,1.0,1
0.1257275902211875,0.6840659340659341,0.8616600790513833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3777777777777831,1.0,1
0.12223515715948785,0.6401098901098901,0.8695652173913043,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3777777777777831,1.0,1
0.11874272409778819,0.8214285714285714,0.11857707509881422,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3777777777777831,1.0,1
0.05762514551804432,0.8846153846153846,0.30039525691699603,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4000000000000097,1.0,1
0.09371362048894072,0.6840659340659341,0.8181818181818181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.46666666666666545,1.0,1
0.2019790454016298,0.6195054945054944,0.901185770750988,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4888888888888925,1.0,1
0.10302677532013971,0.7815934065934066,0.7549407114624506,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5111111111111195,1.0,1
0.08847497089639123,0.875,0.07905138339920947,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.46666666666666545,1.0,1
0.13445867287543656,0.5233516483516483,0.8735177865612648,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44444444444445175,1.0,1
0.0762514551804424,0.8420329670329669,0.8379446640316205,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4222222222222243,1.0,1
0.14493597206053555,0.6552197802197802,0.9130434782608695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.26666666666667327,1.0,1
0.12339930151338774,0.6016483516483516,0.9723320158102766,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2666666666666606,1.0,1
0.11583236321303847,0.8159340659340659,0.17786561264822134,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2666666666666606,1.0,1
0.48195576251455174,0.21978021978021983,0.8023715415019762,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2888888888889003,1.0,1
0.090803259604191,0.9478021978021977,0.6284584980237153,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3777777777777831,1.0,1
0.1228172293364378,0.6923076923076923,0.8181818181818181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3777777777777831,1.0,1
0.8119906868451688,0.12362637362637365,0.3201581027667984,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4222222222222243,1.0,1
0.10128055878928988,0.8049450549450549,0.44664031620553357,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222192,1.0,1
0.058789289871944206,0.7280219780219779,0.7707509881422925,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.26666666666667327,1.0,1
0.0681024447031432,0.8076923076923077,0.7233201581027667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4000000000000097,1.0,1
0.10884749708963914,0.7417582417582417,0.7707509881422925,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.35555555555555607,1.0,1
0.9266589057043074,0.057692307692307696,0.05928853754940711,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3999999999999968,1.0,1
0.8562281722933643,0.11263736263736264,0.08300395256916995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.28888888888888764,1.0,1
0.12223515715948785,0.6771978021978021,0.8379446640316205,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.28888888888888764,1.0,1
0.23224679860302677,0.4835164835164835,0.8458498023715414,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31111111111111445,1.0,1
0.8754365541327126,0.1098901098901099,0.49011857707509876,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.26666666666667327,1.0,1
0.05937136204889415,0.8447802197802197,0.7193675889328063,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.35555555555555607,1.0,1
0.21071012805587896,0.46016483516483514,0.8181818181818181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333419,1.0,1
0.1216530849825379,0.5906593406593406,0.6561264822134387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222192,1.0,1
0.1216530849825379,0.5975274725274724,0.08695652173913043,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20000000000000484,1.0,1
0.1228172293364378,0.6249999999999999,0.13438735177865613,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222192,1.0,1
0.11175785797438886,0.5521978021978021,0.26482213438735175,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222192,1.0,1
0.09196740395809089,0.7596153846153846,0.34782608695652173,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000484,1.0,1
0.11525029103608853,0.6126373626373626,0.5138339920948616,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222192,1.0,1
0.26833527357392317,0.42032967032967034,0.901185770750988,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28888888888888764,1.0,1
0.8969732246798604,0.08104395604395605,0.007905138339920948,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2888888888889003,1.0,1
0.15948777648428414,0.7692307692307692,0.6679841897233201,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28888888888888764,1.0,1
0.03434225844004657,0.8846153846153846,0.7391304347826086,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.31111111111111445,1.0,1
0.16647264260768335,0.760989010989011,0.6047430830039525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.33333333333332904,1.0,1
0.10651920838183937,0.776098901098901,0.8181818181818181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.28888888888888764,1.0,1
0.12514551804423757,0.6387362637362637,0.9130434782608695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.26666666666667327,1.0,1
0.26018626309662407,0.34615384615384615,0.9288537549407114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26666666666667327,1.0,1
0.8864959254947614,0.11401098901098901,0.12252964426877469,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333419,1.0,1
0.0948777648428406,0.89010989010989,0.3359683794466403,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2444444444444589,1.0,1
0.07334109429569269,0.8049450549450549,0.3992094861660079,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222192,1.0,1
0.11001164144353903,0.7445054945054944,0.4268774703557312,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1777777777777778,1.0,1
0.09778812572759032,0.7472527472527473,0.43478260869565216,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1777777777777778,1.0,1
0.12107101280558796,0.7019230769230769,0.4980237154150197,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20000000000000484,1.0,1
0.1175785797438883,0.657967032967033,0.6047430830039525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20000000000000484,1.0,1
0.10011641443538999,0.7129120879120879,0.8063241106719367,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22222222222223187,1.0,1
0.09138533178114094,0.5673076923076923,0.8221343873517786,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222192,1.0,1
0.12107101280558796,0.5837912087912087,0.8300395256916996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222192,1.0,1
0.11408614668218864,0.6043956043956044,0.8418972332015809,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222192,1.0,1
0.06868451688009314,0.8104395604395603,0.08695652173913043,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20000000000000484,1.0,1
0.08323632130384173,0.7362637362637362,0.15810276679841895,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20000000000000484,1.0,1
0.0948777648428406,0.7884615384615384,0.18577075098814227,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20000000000000484,1.0,1
0.11932479627473813,0.6071428571428571,0.2885375494071146,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000484,1.0,1
0.025611175785797524,0.7115384615384616,0.31225296442687744,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1777777777777778,1.0,1
0.1175785797438883,0.5576923076923076,0.3359683794466403,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20000000000000484,1.0,1
0.05529685681024454,0.7802197802197802,0.3557312252964427,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20000000000000484,1.0,1
0.10360884749708965,0.6002747252747253,0.43083003952569165,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17777777777779047,1.0,1
0.10884749708963914,0.6552197802197802,0.4980237154150197,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17777777777779047,1.0,1
0.10360884749708965,0.6236263736263736,0.5296442687747035,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17777777777779047,1.0,1
0.10535506402793948,0.581043956043956,0.5849802371541502,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20000000000000484,1.0,1
0.11292200232828875,0.7005494505494505,0.6126482213438734,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15555555555556366,1.0,1
0.09662398137369044,0.6785714285714286,0.6284584980237153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17777777777779047,1.0,1
0.10477299185098954,0.6126373626373626,0.6363636363636364,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17777777777779047,1.0,1
0.3154831199068685,0.36538461538461536,0.8616600790513833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222192,1.0,1
0.08498253783469156,0.673076923076923,0.03162055335968379,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222192,1.0,1
0.11117578579743892,0.6249999999999999,0.16205533596837943,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222192,1.0,1
0.11699650756693836,0.7719780219780219,0.3675889328063241,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1777777777777778,1.0,1
0.09429569266589066,0.7293956043956044,0.38339920948616596,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1777777777777778,1.0,1
0.10942956926658909,0.7101648351648351,0.3992094861660079,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1777777777777778,1.0,1
0.09371362048894072,0.6153846153846153,0.4387351778656126,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1777777777777778,1.0,1
0.07508731082654252,0.7815934065934066,0.49407114624505927,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17777777777779047,1.0,1
0.0948777648428406,0.6620879120879121,0.608695652173913,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.155555555555551,1.0,1
0.11233993015133881,0.5714285714285714,0.6877470355731224,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11111111111112226,1.0,1
0.11990686845168808,0.6140109890109889,0.7114624505928854,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08888888888889523,1.0,1
0.09662398137369044,0.7857142857142857,0.7193675889328063,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111096,1.0,1
0.0867287543655414,0.6208791208791208,0.7391304347826086,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13333333333333663,1.0,1
